STA_ID,LONG,LAT,SEASON,Date,THG_Fish,AFDW_Floc,AFDW_Soil,Alk_Phos_SW,Bulk_Dens_Floc,Bulk_Dens_Soil,CHLA_SW,CL_SW,COND,DO,Floc_Depth_ft,H2S_PW,MEHG_epi_peri,MEHG_Floc,MEHG_Peri_AVG,MEHG_soil,MEHG_soil_peri,MEHG_SW,NH4_SW,NO2_SW,NO3_SW,PH_soil,PH_SW,REDOX_PW,REDOX_SW,SO4_soil,SO4_SW,Soil_Thickness_FT,Sol_Reac_Phos_PW,Sol_Reac_Phos_SW,TEMP,THG_epi_peri,THG_floc,THG_peri_AVG,THG_peri_soil,THG_soil,THG_SW,TOC_SW,Tot_Carbon_Soil_%,Tot_Nitrogen_Soil_%,Tot_Nitrogen_SW,Tot_Phos_floc,Tot_Phos_soil,Tot_Phos_SW,TURB,Wat_Depth_ft
249,-80.81502474,25.78649868,W,9/11/2014,130.000000,37.000000,79.000000,,0.020000,0.340000,1.400000,19.000000,342.000000,3.160000,0.061667,0.047033,,1.300000,,0.120000,,0.060000,0.020000,0.000900,0.000100,7.630000,7.320000,,-71.700000,,2.000000,0.633333,0.000900,,28.550000,,63.000000,,,66.000000,0.780000,15.000000,18.000000,0.600000,1.200000,400.000000,220.000000,3.900000,11.200000,1.300000
92,-80.65892751,25.96684285,W,9/13/2014,11.000000,,10.000000,,,0.080000,3.000000,19.000000,277.000000,2.180000,0.020000,0.027469,,1.200000,1.000000,1.800000,1.000000,0.060000,0.016000,0.001200,0.001300,7.370000,7.020000,,102.600000,,2.000000,4.066667,0.007100,,25.890000,,120.000000,100.000000,100.000000,210.000000,1.300000,15.000000,47.000000,0.560000,3.500000,,490.000000,5.700000,0.600000,1.933333
107,-80.501226,26.061307,W,9/13/2014,54.000000,,13.000000,,,0.110000,3.000000,55.000000,476.000000,1.450000,0.005000,0.782772,,3.100000,,2.400000,,0.180000,0.020000,0.002300,0.014000,7.500000,7.140000,,-169.100000,,9.700000,3.366667,0.013000,,27.540000,,100.000000,,,85.000000,2.400000,20.000000,46.000000,0.760000,2.800000,,860.000000,8.800000,0.800000,2.766667
257,-80.60548968,26.003757,W,9/13/2014,54.000000,11.000000,13.000000,,0.080000,0.120000,2.900000,33.000000,368.000000,1.640000,0.083333,0.053741,,2.600000,,0.340000,,0.064000,0.016000,0.001200,0.001300,7.330000,7.070000,,-18.400000,,2.000000,3.433333,0.011000,,26.980000,,160.000000,,,110.000000,2.200000,19.000000,53.000000,0.660000,3.000000,440.000000,220.000000,5.600000,0.400000,2.933333
95,-80.474421,26.047523,W,9/13/2014,59.000000,15.000000,12.000000,,0.030000,0.050000,5.700000,69.000000,598.000000,3.010000,0.005000,0.035168,,6.900000,,1.400000,,0.080000,0.015000,0.002000,0.000400,7.300000,7.200000,,-16.000000,,8.300000,2.233333,0.018000,,25.170000,,110.000000,,,160.000000,2.800000,25.000000,47.000000,0.730000,2.500000,720.000000,520.000000,6.600000,0.400000,1.433333
259,-80.545163,26.051646,W,9/13/2014,68.000000,29.000000,19.000000,,0.040000,0.160000,2.200000,46.000000,445.000000,6.940000,0.031667,0.076597,,3.400000,0.380000,0.120000,0.380000,0.060000,0.023000,0.001200,0.002100,7.430000,7.740000,,-79.700000,,2.000000,1.933333,0.015000,,30.310000,,140.000000,62.000000,62.000000,120.000000,1.200000,18.000000,50.000000,0.790000,3.000000,380.000000,230.000000,4.800000,1.000000,3.666667
265,-80.77174129,26.05417765,W,9/13/2014,85.000000,,35.000000,,,0.100000,1.000000,36.000000,360.000000,8.990000,0.000000,0.037624,,,2.200000,0.770000,2.200000,0.020000,0.020000,0.001400,0.001900,7.680000,7.960000,,98.800000,,2.000000,1.433333,0.016000,,30.510000,,,19.000000,19.000000,150.000000,2.000000,21.000000,35.000000,0.880000,2.800000,,310.000000,4.300000,0.000000,1.466667
110,-80.61228913,25.9968309,W,9/13/2014,93.000000,8.800000,10.000000,,0.010000,0.060000,5.900000,30.000000,358.000000,1.900000,0.055000,0.053741,,2.900000,1.100000,5.300000,1.100000,0.091000,0.017000,0.001300,0.000100,7.200000,7.100000,,-55.800000,,2.000000,4.400000,0.011000,,26.380000,,65.000000,70.000000,70.000000,160.000000,1.300000,19.000000,48.000000,0.630000,3.300000,440.000000,440.000000,4.900000,0.100000,2.533333
245,-80.76958417,26.03302164,W,9/13/2014,100.000000,13.000000,13.000000,,0.040000,0.080000,2.000000,24.000000,343.000000,4.840000,0.026667,0.037624,,6.400000,,2.900000,,0.082000,0.011000,0.001500,0.000700,7.240000,7.250000,,95.600000,,2.000000,5.033333,0.012000,,28.440000,,160.000000,,,260.000000,2.400000,19.000000,50.000000,0.670000,3.000000,550.000000,460.000000,4.800000,0.500000,1.200000
111,-80.450747,26.015949,W,9/13/2014,120.000000,20.000000,20.000000,,0.020000,0.090000,1.500000,50.000000,474.000000,3.610000,0.013333,0.103101,,6.400000,,0.340000,,0.074000,0.010000,0.001400,0.000500,7.360000,7.290000,,14.800000,,2.000000,1.633333,0.019000,,25.470000,,200.000000,,,130.000000,1.900000,21.000000,47.000000,0.550000,2.900000,590.000000,260.000000,4.800000,0.000000,2.000000
106,-80.83117124,26.09651394,W,9/14/2014,26.000000,,16.000000,,,0.080000,4.300000,23.000000,385.000000,2.790000,0.010000,0.032661,,3.700000,,4.400000,,0.060000,0.012000,0.001100,0.000500,6.910000,7.200000,,31.600000,,2.000000,2.300000,0.006900,,26.180000,,150.000000,,,230.000000,2.600000,21.000000,45.000000,0.610000,3.200000,,660.000000,12.000000,2.000000,1.100000
261,-80.53701961,26.00710274,W,9/14/2014,33.000000,,12.000000,,,0.060000,2.100000,46.000000,458.000000,1.320000,0.023333,0.772631,,1.900000,,1.700000,,0.120000,0.011000,0.001300,0.000500,7.290000,7.220000,,-189.600000,,2.500000,2.166667,0.006100,,26.300000,,28.000000,,,140.000000,1.600000,21.000000,48.000000,0.640000,3.600000,,490.000000,10.000000,2.200000,3.200000
256,-80.74361625,26.03166943,W,9/14/2014,34.000000,,17.000000,,,0.080000,3.800000,42.000000,395.000000,7.750000,0.000000,0.024766,,,1.100000,1.400000,1.100000,0.150000,0.020000,0.001600,0.006200,7.220000,7.810000,,160.000000,,2.000000,2.516667,0.007300,,32.510000,,,22.000000,22.000000,250.000000,2.000000,24.000000,44.000000,0.980000,3.200000,,460.000000,7.700000,0.200000,1.483333
115,-80.48882088,26.18386189,W,9/14/2014,36.000000,14.000000,20.000000,,0.020000,0.080000,3.600000,87.000000,680.000000,2.770000,0.026667,0.134531,,2.400000,,3.300000,,0.078000,0.013000,0.001700,0.001200,7.080000,7.280000,,-87.800000,,14.000000,2.766667,0.011000,,28.240000,,160.000000,,,160.000000,1.800000,30.000000,44.000000,1.100000,2.500000,710.000000,490.000000,15.000000,0.400000,2.533333
119,-80.53526483,26.13135022,W,9/14/2014,53.000000,,11.000000,,,0.070000,1.300000,33.000000,358.000000,2.080000,0.020000,0.042404,,1.600000,,3.200000,,0.061000,0.010000,0.001200,0.000300,7.090000,7.090000,,-67.300000,,2.000000,3.833333,0.004500,,27.420000,,80.000000,,,130.000000,1.700000,18.000000,48.000000,0.530000,3.500000,,470.000000,8.500000,1.500000,3.066667
99,-80.70956884,26.10750161,W,9/14/2014,84.000000,,13.000000,,,0.070000,1.600000,25.000000,331.000000,1.500000,0.005000,0.032661,,11.000000,,6.500000,,0.130000,0.007300,0.001100,0.000600,6.450000,7.180000,,127.200000,,2.000000,2.066667,0.005400,,25.650000,,140.000000,,,170.000000,1.800000,17.000000,46.000000,0.470000,3.000000,,880.000000,9.300000,0.500000,0.716667
118,-80.80317269,26.01022829,W,9/15/2014,35.000000,,12.000000,,,0.090000,1.300000,14.000000,283.000000,3.690000,0.000000,0.030098,,,0.220000,0.920000,0.220000,0.060000,0.023000,0.001600,0.003300,7.870000,7.320000,,124.700000,,2.000000,1.783333,0.001300,,27.880000,,,26.000000,26.000000,200.000000,2.100000,18.000000,47.000000,0.650000,4.300000,,450.000000,10.000000,0.200000,1.583333
102,-80.65088984,26.21542829,W,9/15/2014,36.000000,,77.000000,,,0.150000,5.000000,37.000000,414.000000,5.850000,0.008333,0.129452,,8.700000,,1.800000,,0.400000,0.011000,0.001100,0.001100,7.890000,7.350000,,7.400000,,6.100000,0.766667,0.000900,,30.440000,,130.000000,,,37.000000,1.700000,17.000000,14.000000,0.560000,0.860000,,390.000000,8.200000,1.000000,1.766667
109,-80.82433145,26.19234851,W,9/15/2014,41.000000,,87.000000,,,0.600000,15.000000,31.000000,269.000000,3.750000,0.021667,0.117369,,8.900000,,0.320000,,0.060000,0.009700,0.001500,0.000200,7.670000,7.120000,,132.700000,,2.000000,1.983333,0.002000,,27.760000,,100.000000,,,41.000000,1.600000,19.000000,7.800000,0.640000,0.610000,,280.000000,34.000000,0.700000,0.500000
93,-80.77061361,26.16950743,W,9/15/2014,42.000000,,25.000000,,,0.090000,5.800000,34.000000,320.000000,9.320000,0.018333,0.027469,,13.000000,,3.400000,,0.060000,0.008000,0.001000,0.001300,7.670000,7.820000,,152.200000,,2.000000,1.716667,0.000900,,32.580000,,140.000000,,,120.000000,1.500000,15.000000,42.000000,0.480000,3.100000,,520.000000,10.000000,0.300000,1.633333
103,-80.57914509,26.19589814,W,9/15/2014,45.000000,,20.000000,,,0.100000,2.100000,33.000000,315.000000,4.890000,0.013333,0.032661,,6.900000,,3.500000,,0.073000,0.007600,0.001000,0.000600,7.660000,7.150000,,8.700000,,2.000000,2.700000,0.000900,,30.310000,,97.000000,,,120.000000,2.600000,14.000000,44.000000,0.490000,3.100000,,480.000000,7.800000,1.300000,2.000000
254,-80.74930796,26.15825946,W,9/15/2014,110.000000,,28.000000,,,0.120000,2.600000,33.000000,350.000000,8.540000,0.015000,0.032661,,3.000000,,1.100000,,0.060000,0.008100,0.001100,0.000600,7.610000,7.690000,,117.100000,,2.000000,2.366667,0.000900,,33.360000,,82.000000,,,130.000000,1.500000,15.000000,38.000000,0.590000,3.000000,,470.000000,7.500000,0.900000,1.800000
255,-80.51208018,26.18725384,W,9/15/2014,270.000000,,16.000000,,,0.100000,1.800000,22.000000,274.000000,2.420000,0.008333,0.115614,,1.700000,,1.200000,,0.082000,0.009300,0.001400,0.000300,7.570000,7.010000,,-29.000000,,2.100000,2.066667,0.001000,,28.140000,,61.000000,,,170.000000,2.400000,18.000000,45.000000,0.620000,3.900000,,450.000000,6.200000,1.400000,2.200000
262,-80.64339023,26.18515695,W,9/16/2014,13.000000,16.000000,24.000000,,0.020000,0.080000,4.000000,32.000000,396.000000,4.040000,0.020000,0.049298,,1.700000,0.120000,6.500000,0.120000,0.060000,0.008200,0.001100,0.001200,7.830000,7.240000,,36.900000,,4.300000,1.766667,0.000900,,29.400000,,120.000000,81.000000,81.000000,260.000000,2.100000,15.000000,40.000000,0.530000,3.200000,570.000000,480.000000,9.600000,0.100000,1.500000
114,-80.70102664,26.26515129,W,9/16/2014,19.000000,,30.000000,,,0.090000,29.000000,31.000000,376.000000,2.010000,0.035000,0.040035,,20.000000,,0.650000,,0.060000,0.006600,0.001300,0.000200,7.770000,7.050000,,-11.800000,,6.600000,1.266667,0.000900,,30.050000,,180.000000,,,170.000000,2.100000,17.000000,42.000000,0.470000,2.900000,,610.000000,13.000000,1.800000,1.300000
269,-80.67810415,26.22933456,W,9/16/2014,22.000000,19.000000,54.000000,,0.020000,0.110000,4.000000,46.000000,461.000000,2.330000,0.015000,0.537952,,0.640000,,0.500000,,0.084000,0.014000,0.001400,0.000900,7.900000,7.180000,,-84.200000,,13.000000,1.133333,0.000900,,29.620000,,84.000000,,,100.000000,1.700000,17.000000,27.000000,0.600000,1.800000,1200.000000,580.000000,11.000000,0.000000,1.733333
247,-80.70401525,26.3012806,W,9/16/2014,34.000000,,14.000000,,,0.120000,4.400000,27.000000,324.000000,6.900000,0.003333,0.042404,,32.000000,8.500000,0.470000,8.500000,0.077000,0.016000,0.001600,0.001500,7.620000,7.400000,,15.000000,,3.000000,1.333333,0.000900,,33.470000,,140.000000,160.000000,160.000000,250.000000,2.700000,17.000000,44.000000,0.570000,3.500000,,620.000000,14.000000,1.900000,1.000000
258,-80.72035787,26.19556586,W,9/16/2014,39.000000,18.000000,19.000000,,0.020000,0.110000,4.100000,47.000000,432.000000,3.610000,0.133333,0.035168,,6.600000,,0.360000,,0.096000,0.022000,0.001500,0.001900,7.700000,7.360000,,-22.300000,,4.900000,3.100000,0.000900,,29.830000,,100.000000,,,250.000000,1.800000,20.000000,44.000000,0.740000,3.000000,460.000000,480.000000,17.000000,0.700000,1.733333
271,-80.72196626,26.18822104,W,9/16/2014,41.000000,59.000000,26.000000,,0.020000,0.150000,2.200000,40.000000,397.000000,3.820000,0.060000,0.142874,,0.570000,,0.880000,,0.074000,0.052000,0.001100,0.000500,7.790000,7.480000,,-59.500000,,2.300000,1.700000,0.000900,,29.160000,,35.000000,,,240.000000,2.300000,19.000000,40.000000,0.700000,3.500000,180.000000,340.000000,8.100000,1.200000,1.800000
98,-80.65588249,26.18165567,W,9/16/2014,,16.000000,19.000000,,0.020000,0.090000,3.300000,34.000000,361.000000,3.750000,0.016667,0.042404,,1.100000,,7.900000,,0.080000,0.008700,0.001100,0.001300,7.650000,6.940000,,142.700000,,5.700000,2.000000,0.000900,,27.030000,,120.000000,,,290.000000,2.000000,15.000000,39.000000,0.500000,2.800000,880.000000,690.000000,11.000000,0.100000,1.533333
157,-80.34884768,26.24181649,W,9/17/2014,12.000000,,11.000000,,,0.090000,7.800000,70.000000,493.000000,3.530000,0.026667,0.134531,,0.470000,,1.600000,,0.620000,0.007600,0.001000,0.000300,7.360000,7.190000,,,,17.000000,3.933333,0.001300,,29.140000,,210.000000,,,220.000000,3.100000,20.000000,48.000000,0.760000,3.300000,,470.000000,9.300000,0.500000,2.966667
161,-80.33025364,26.16761822,W,9/17/2014,14.000000,16.000000,73.000000,,0.040000,0.330000,3.900000,46.000000,398.000000,6.140000,0.030000,0.417648,,0.520000,,0.290000,,0.190000,0.025000,0.001000,0.002800,7.460000,7.780000,,-156.300000,,5.100000,1.400000,0.000900,,30.060000,,120.000000,,,200.000000,1.600000,18.000000,20.000000,0.840000,1.300000,620.000000,200.000000,6.600000,0.400000,3.600000
251,-80.64257268,26.31172886,W,9/17/2014,14.000000,,21.000000,,,0.160000,9.900000,26.000000,315.000000,2.180000,0.018333,0.030098,,,,0.750000,,0.250000,0.013000,0.001200,0.000700,7.370000,7.200000,,20.500000,,2.000000,1.216667,0.000900,,27.850000,,,,,120.000000,2.400000,19.000000,42.000000,0.810000,3.000000,,700.000000,12.000000,0.400000,1.216667
305,-80.326063555,26.22478027,W,9/17/2014,14.000000,14.000000,13.000000,,0.020000,0.080000,20.000000,65.000000,584.000000,1.890000,0.161667,0.093890,,0.480000,,0.660000,,0.400000,0.065000,0.001200,0.000400,7.320000,6.900000,,80.700000,,5.300000,6.066667,0.001600,,27.210000,,170.000000,,,170.000000,3.500000,21.000000,45.000000,0.700000,2.800000,1200.000000,720.000000,14.000000,3.500000,0.933333
266,-80.56981399,26.31828658,W,9/17/2014,15.000000,,17.000000,,,0.150000,7.900000,12.000000,208.000000,7.170000,0.023333,0.032661,,,,2.300000,,0.150000,0.007700,0.001300,0.013000,7.240000,6.870000,,51.900000,,2.000000,1.466667,0.000900,,30.200000,,,,,140.000000,1.400000,15.000000,44.000000,0.630000,3.200000,,710.000000,14.000000,0.000000,0.866667
105,-80.63893186,26.31446679,W,9/17/2014,24.000000,,16.000000,,,0.190000,11.000000,23.000000,165.000000,2.250000,0.028333,0.027469,,7.800000,,2.100000,,0.110000,0.024000,0.001400,0.004200,7.140000,7.080000,,23.700000,,2.000000,1.666667,0.001500,,28.810000,,110.000000,,,120.000000,2.200000,21.000000,45.000000,0.850000,3.600000,,710.000000,18.000000,0.200000,0.733333
158,-80.48594915,26.30325034,W,9/17/2014,25.000000,,14.000000,,,0.080000,1.100000,83.000000,669.000000,5.200000,0.013333,0.072605,,0.250000,,0.390000,,0.067000,0.016000,0.001700,0.009000,7.540000,7.510000,,-4.500000,,33.000000,3.900000,0.001600,,30.150000,,78.000000,,,190.000000,1.400000,25.000000,46.000000,0.850000,3.100000,,570.000000,7.900000,0.100000,3.050000
159,-80.40636689,26.24639418,W,9/17/2014,,63.000000,27.000000,,0.080000,0.110000,1.700000,100.000000,705.000000,3.950000,0.038333,0.383249,,0.250000,,2.400000,,0.320000,0.026000,0.001400,0.003700,7.710000,7.460000,,-145.500000,,28.000000,5.066667,0.001400,,28.680000,,98.000000,,,250.000000,2.300000,28.000000,40.000000,1.200000,3.100000,290.000000,240.000000,5.800000,0.300000,3.833333
303,-80.3953,26.281731,W,9/18/2014,17.000000,,12.000000,,,0.080000,2.700000,88.000000,630.000000,5.800000,0.023333,0.552559,,0.280000,,0.970000,,0.078000,0.020000,0.001400,0.000800,7.960000,7.760000,,-50.900000,,27.000000,3.133333,0.002000,,30.240000,,170.000000,,,240.000000,1.800000,25.000000,47.000000,1.100000,3.700000,,370.000000,7.400000,0.800000,3.266667
155,-80.45406154,26.23979295,W,9/18/2014,25.000000,21.000000,15.000000,,0.030000,0.080000,2.800000,96.000000,780.000000,5.310000,0.020000,0.032661,,0.040000,1.200000,0.460000,1.200000,0.180000,0.017000,0.001600,0.000600,7.540000,7.530000,,48.400000,,46.000000,3.800000,0.001300,,31.630000,,140.000000,13.000000,13.000000,220.000000,1.900000,32.000000,46.000000,1.200000,3.200000,550.000000,510.000000,7.700000,0.000000,3.433333
299,-80.43911756,26.41365169,W,9/18/2014,27.000000,,15.000000,,,0.100000,1.400000,95.000000,746.000000,3.480000,0.030000,0.030098,,0.480000,,1.000000,,0.120000,0.006800,0.001200,0.013000,7.580000,7.250000,,136.600000,,40.000000,5.850000,0.001300,,29.280000,,270.000000,,,230.000000,0.970000,26.000000,45.000000,1.000000,2.900000,,500.000000,7.300000,0.100000,2.233333
302,-80.34107737,26.15446795,W,9/18/2014,30.000000,,70.000000,,,0.320000,4.600000,53.000000,435.000000,3.600000,0.020000,0.124315,,2.700000,,0.140000,,0.160000,0.035000,0.001300,0.006000,7.900000,7.400000,,5.500000,,5.900000,2.833333,0.000900,,28.500000,,110.000000,,,100.000000,1.400000,20.000000,16.000000,0.980000,1.100000,,260.000000,5.500000,0.700000,3.200000
301,-80.47860739,26.34543924,W,9/18/2014,39.000000,56.000000,20.000000,,0.060000,0.100000,1.100000,82.000000,682.000000,4.850000,0.073333,0.218729,,0.040000,,0.120000,,0.160000,0.010000,0.001500,0.001400,7.750000,7.530000,,-18.400000,,37.000000,4.366667,0.001100,,31.270000,,81.000000,,,170.000000,1.300000,25.000000,43.000000,1.000000,3.100000,230.000000,340.000000,7.100000,0.300000,2.400000
156,-80.46486816,26.40018303,W,9/18/2014,100.000000,,20.000000,,,0.120000,0.300000,98.000000,773.000000,5.720000,0.025000,0.030098,,0.040000,,0.220000,,0.090000,0.011000,0.001500,0.001300,7.560000,7.450000,,131.700000,,40.000000,7.033333,0.001600,,31.220000,,170.000000,,,200.000000,1.600000,25.000000,43.000000,1.000000,3.100000,,450.000000,7.400000,0.300000,2.200000
160,-80.41828975,26.42739059,W,9/18/2014,120.000000,,,,,,1.300000,84.000000,709.000000,2.010000,,0.047033,,,,,,0.091000,0.007000,0.001500,0.000500,,7.160000,,97.600000,,34.000000,8.600000,0.001400,,27.320000,,,,,,1.600000,25.000000,,0.930000,,,,12.000000,0.100000,1.766667
182,-80.42779706,26.50914872,W,9/19/2014,9.200000,8.900000,10.000000,,0.020000,0.070000,37.000000,12.000000,91.000000,2.300000,0.186667,0.049298,,6.300000,,0.630000,,0.460000,0.006300,0.001200,0.002000,6.740000,6.090000,,150.000000,,2.000000,7.666667,0.000900,,26.970000,,160.000000,,,220.000000,2.800000,12.000000,48.000000,0.420000,3.000000,1000.000000,470.000000,6.900000,1.700000,2.100000
313,-80.32227121,26.48658139,W,9/19/2014,14.000000,6.500000,3.400000,,0.010000,0.060000,7.300000,8.200000,55.000000,2.340000,0.076667,0.062328,,1.300000,,0.510000,,0.081000,0.009800,0.001300,0.000600,6.550000,6.050000,,42.300000,,2.000000,8.533333,0.000900,,27.750000,,150.000000,,,170.000000,2.700000,15.000000,52.000000,0.480000,3.600000,540.000000,300.000000,7.100000,2.500000,1.800000
312,-80.30517296,26.37466699,W,9/19/2014,26.000000,6.600000,5.500000,,0.010000,0.070000,7.600000,12.000000,90.000000,4.580000,0.066667,0.064421,,2.600000,,0.570000,,0.400000,0.004000,0.001300,0.000200,7.010000,6.410000,,68.300000,,2.000000,5.733333,0.001200,,28.730000,,65.000000,,,130.000000,2.100000,16.000000,51.000000,0.360000,3.400000,870.000000,440.000000,5.300000,2.500000,2.833333
311,-80.35340174,26.43065595,W,9/19/2014,33.000000,7.600000,6.000000,,0.020000,0.040000,17.000000,11.000000,70.000000,1.730000,0.185000,0.030098,,3.400000,,1.700000,,0.060000,0.007000,0.001200,0.000300,6.650000,5.990000,,114.300000,,2.000000,7.400000,0.001000,,27.010000,,140.000000,,,170.000000,2.300000,13.000000,51.000000,0.460000,2.900000,680.000000,380.000000,6.600000,1.200000,2.533333
177,-80.26386447,26.3825684,W,9/19/2014,54.000000,5.800000,3.300000,,0.010000,0.060000,23.000000,7.000000,48.000000,4.660000,0.073333,0.047033,,1.800000,,4.400000,,0.062000,0.011000,0.002600,0.013000,6.950000,5.840000,,99.000000,,2.000000,7.566667,0.000900,,28.810000,,110.000000,,,150.000000,3.300000,18.000000,51.000000,0.430000,2.600000,750.000000,420.000000,8.400000,1.700000,2.000000
178,-80.27937107,26.45250522,W,9/19/2014,54.000000,9.200000,5.300000,,0.010000,0.080000,9.100000,13.000000,75.000000,4.280000,0.096667,0.155941,,2.600000,,4.200000,,0.062000,0.005700,0.001100,0.000700,6.770000,6.300000,,-70.800000,,2.000000,7.000000,0.001100,,28.910000,,290.000000,,,240.000000,1.900000,12.000000,51.000000,0.530000,4.200000,480.000000,260.000000,7.200000,2.000000,2.333333
316,-80.3829544,26.49849926,W,9/19/2014,99.000000,5.800000,70.000000,,0.010000,0.070000,58.000000,12.000000,72.000000,5.680000,0.095000,0.037624,,3.900000,,2.400000,,0.190000,0.007100,0.001000,0.000400,6.680000,6.200000,,186.400000,,2.000000,11.800000,0.001000,,29.520000,,120.000000,,,180.000000,1.900000,13.000000,49.000000,0.560000,2.600000,580.000000,400.000000,4.900000,3.600000,1.066667
179,-80.43922788,26.52231013,W,9/19/2014,,,10.000000,,,0.090000,8.700000,84.000000,607.000000,0.700000,0.038333,0.752232,,0.550000,,0.360000,,0.060000,0.009600,0.001500,0.013000,7.090000,6.820000,,-124.400000,,48.000000,8.533333,0.001200,,25.350000,,110.000000,,,150.000000,1.300000,26.000000,48.000000,1.000000,3.200000,,740.000000,14.000000,4.900000,2.566667
176,-80.37129431,26.57482882,W,9/20/2014,24.000000,12.000000,7.100000,,0.030000,0.060000,13.000000,20.000000,104.000000,2.520000,0.040000,0.032661,,5.300000,,0.980000,,0.160000,0.013000,0.001400,0.013000,6.720000,6.020000,,160.500000,,2.000000,12.066667,0.000900,,27.210000,,180.000000,,,140.000000,2.900000,24.000000,50.000000,1.000000,3.600000,460.000000,270.000000,7.900000,2.100000,0.966667
315,-80.3325278,26.52560785,W,9/20/2014,24.000000,6.600000,7.400000,,0.020000,0.060000,11.000000,13.000000,72.000000,4.960000,0.071667,0.042404,,3.500000,,0.730000,,0.100000,0.012000,0.001600,0.000100,6.370000,6.110000,,196.700000,,2.000000,9.833333,0.000900,,28.700000,,150.000000,,,200.000000,2.500000,12.000000,49.000000,0.640000,3.400000,560.000000,350.000000,8.500000,2.100000,1.400000
180,-80.3655938,26.56110262,W,9/20/2014,25.000000,,7.600000,,,0.060000,8.600000,20.000000,102.000000,3.760000,0.015000,0.044736,,2.300000,,1.300000,,0.180000,0.019000,0.001600,0.000600,6.670000,6.010000,,166.900000,,2.000000,11.366667,0.000900,,27.770000,,170.000000,,,190.000000,2.300000,20.000000,40.000000,1.100000,2.700000,,270.000000,8.000000,3.300000,1.400000
314,-80.26791062,26.52671409,W,9/20/2014,35.000000,8.900000,5.700000,,0.010000,0.080000,7.000000,12.000000,77.000000,0.870000,0.123333,0.024766,,2.400000,,0.310000,,0.088000,0.022000,0.001700,0.000300,6.660000,6.320000,,167.900000,,2.000000,6.200000,0.000900,,29.720000,,160.000000,,,230.000000,2.500000,15.000000,50.000000,0.740000,4.400000,500.000000,270.000000,5.700000,2.900000,2.133333
181,-80.31862711,26.37856389,W,9/20/2014,40.000000,7.200000,6.400000,,0.010000,0.060000,3.300000,13.000000,102.000000,0.860000,0.035000,0.042404,,3.800000,,0.690000,,0.420000,0.014000,0.001100,0.013000,6.850000,6.270000,,-121.900000,,2.000000,10.683333,0.000900,,27.170000,,170.000000,,,210.000000,1.600000,11.000000,53.000000,0.430000,4.600000,760.000000,390.000000,12.000000,1.100000,3.066667
46,-80.6876166666667,25.7818166666667,D,9/22/2037,44.742857,88.553751,86.374860,1.240000,0.010972,0.071043,4.000000,48.000000,468.000000,2.920000,0.032000,0.126000,0.710000,3.200000,0.710000,1.200000,,0.293000,0.077561,0.000635,0.005707,6.630000,6.840000,29.000000,,,2.000000,2.600000,0.012400,0.007037,26.510000,15.000000,82.000000,15.000000,,150.000000,1.900000,21.000000,46.070000,0.440790,4.110000,510.000000,380.000000,14.687749,12.400000,0.933333
45,-80.6845166666667,25.7758666666667,D,9/22/2037,48.142857,84.987113,85.924933,0.630000,0.016270,0.062160,,50.000000,512.000000,3.490000,0.060000,0.117000,,3.400000,,1.800000,,0.195000,0.092798,0.000681,0.002000,6.630000,7.040000,129.000000,,,2.000000,2.166667,0.009483,0.020225,30.570000,,130.000000,,,120.000000,2.100000,19.000000,47.250000,0.379588,3.910000,710.000000,480.000000,13.087275,4.600000,1.700000
49,-80.5164333333333,25.8037,D,9/22/2037,49.857143,92.174500,83.852221,0.980000,0.033489,0.113522,14.000000,68.000000,645.000000,3.630000,0.022500,0.099000,,5.800000,,1.100000,,0.163000,0.158658,0.001500,0.014400,6.960000,7.200000,-17.666667,,,2.000000,3.100000,0.012138,0.012400,27.850000,,120.000000,,,190.000000,2.400000,25.000000,45.560000,0.683541,3.490000,920.000000,530.000000,21.325845,4.300000,0.383333
48,-80.6318,25.7945666666667,D,9/22/2037,,,76.348354,,,0.091662,,,,,0.000000,0.068000,,,,5.400000,,,,,,7.070000,,83.333333,,,,5.466667,,0.011007,,,,,,160.000000,,,41.220000,,2.720000,,710.000000,,,0.000000
53,-80.5745333333333,25.8473333333333,D,12/31/2037,43.285714,37.706612,48.682386,1.310000,0.036761,0.143975,1.800000,46.000000,510.000000,5.950000,0.033333,0.043000,,1.600000,0.800000,0.560000,,0.195000,0.247647,0.007046,0.080214,7.310000,7.440000,72.666667,,,2.000000,5.100000,0.012400,0.006713,27.080000,,23.000000,3.000000,,86.000000,2.200000,20.000000,29.870000,1.321400,2.010000,270.000000,240.000000,9.810988,7.000000,0.900000
62,-80.741794,25.941039,D,12/31/2037,157.428571,91.473448,89.645155,0.660000,0.013401,0.064938,4.800000,43.000000,496.000000,4.610000,0.093333,0.053000,,2.400000,0.680000,0.700000,,0.224000,0.203338,0.001900,0.021292,6.720000,7.110000,146.766667,,,2.000000,2.933333,0.012400,0.015258,28.070000,,86.000000,16.000000,,110.000000,2.000000,19.000000,47.490000,1.225698,4.070000,530.000000,290.000000,16.269896,9.500000,1.866667
