"","ln_Hg_fish","DOC","soil_drywt","sulfide","sulfate","MeHg_soil","MeHg_water","Hg_soil","MeHg_peri","TN","TP"
"1",5.776714639,3.04879899449068,4.50602565544758,-2.17155683058764,-0.713349887877465,-1.04982212449868,0.139761942375159,4.23410650459726,1.54329810992956,0.651066060340191,2.67683469394929
"2",4.545169757,2.90306858869057,4.12424350078548,-3.81671282562382,-1.83258146374831,-1.42711635564015,-1.30563645810244,4.86753445045558,1.12492959698548,0.646887511984197,2.25633170847658
"3",5.434739699,3.12368563786445,4.27281352674806,-2.61729583783375,2.2082744135228,0.615185639090233,-2.67655153404284,4.78749174278205,NA,0.499453809083226,2.06749547066144
"4",5.195352185,3.47985451448543,4.22310847930679,-1.46967597005894,0.262364264467491,0.153102130291282,-0.41703174447963,4.9416424226093,1.02160800671711,0.983898537934021,2.88407419201111
"5",5.220161909,3.02237420450041,3.49502695075169,-1.98777435315401,-1.13943428318836,-3.91202300542815,-0.867500567704723,3.98898404656427,1.41827740697294,0.730133668921534,2.66826933109037
"6",5.598488035,3.66022274486413,4.4551118527429,-2.31263542884755,-1.13943428318836,-0.835353808745842,0.871293365943419,5.07517381523383,0.550584557437235,0.836117449009383,2.4558210688929
"7",4.561960071,3.0793838460496,4.55315952909442,-3.35240721749272,-2.81341071676004,-1.18744350237473,-2.7646205525906,5.29831736654804,-0.0976128288670004,0.267163498927252,2.2266754988937
"8",5.033277025,3.7374314946961,4.41669976360726,-2.31263542884755,0.405465108108164,0.792992515529661,-1.14570389620196,4.70048036579242,-0.0512932943875506,0.404439248761018,2.23334219025188
"9",4.17806798,2.82108122306426,4.44041346037361,-2.64507540194082,-2.30258509299405,0.951657875711446,-2.56006132338876,4.9416424226093,-1.6094379124341,0.868540626655854,2.40676491190371
"10",3.789704174,3.2997182127123,4.4198144226416,-1.08175517160169,0.587786664902119,-3.86800612001137,-1.50507789710986,4.4188406077966,-1.40039328549939,0.610938253326067,2.51894569201142
"11",4.678626667,2.99021709286588,4.50643473162297,-2.28278246569787,-1.77195684193188,0.672944473242426,-0.941608539858445,5.01063529409626,1.61143591509677,0.356033238089568,2.32198567869802
"12",3.430922448,3.50465609003039,4.45309480290876,0.148420005118273,1.3609765531356,-3.91202300542815,-0.154317360384357,4.57471097850338,-1.6094379124341,0.720066580311161,4.05079315178837
"13",4.227210506,3.14974008603334,4.49500071470515,0.198850858745165,0.741937344729377,-3.91202300542815,0.871293365943419,4.51085950651685,-1.6094379124341,0.389752306063497,3.0199857653547
"14",5.145523227,3.30431930668567,4.09188353638074,-1.45243416362444,0.336472236621213,-1.21237466800678,-0.359536176219765,4.44265125649032,0.519031265216507,0.38477316548831,2.41510988383589
"15",5.002214196,3.51005178657424,4.52393301522747,-2.59026716544583,-0.755022584278033,-1.20639573725869,-0.592397277459802,5.48063892334199,1.55530912815775,0.776630884287146,3.92133947206549
"16",4.62206625,3.16926532431487,4.53177534718663,-3.05760767727208,-0.616186139423817,-3.91202300542815,0.173953307123438,5.19295685089021,1.31640823365572,0.704958649707421,4.48512346512855
"17",5.063705239,3.52075661671979,4.50306437912577,-2.60369018577797,-0.843970070294529,1.41827740697294,0.593326845277734,4.9416424226093,0.920282753143692,0.965783886982782,3.22942003874387
"18",5.262224625,4.00149801185575,4.53116990188196,-1.99510039324608,0.262364264467491,-1.66073120682165,0.231111720963387,4.9416424226093,1.23547147138531,1.13573785982546,4.15669318728664
"19",3.779165831,3.42067315816281,3.82164504421154,0.314810739840034,0.587786664902119,-0.462035459596559,-0.371063681390832,4.40671924726425,-1.6094379124341,0.641491715333295,2.39552883863678
"20",4.84157973,2.79850010402428,4.51430792749915,-1.78976146656538,-1.51412773262978,-0.0943106794712413,-1.09064411901893,5.01063529409626,-1.6094379124341,0.244936353760137,2.83250721245102
"21",4.096711243,3.26575941076705,4.487993533944,0.615185639090233,1.09861228866811,-2.20727491318972,-1.25878104082093,4.78749174278205,0.542324290825362,0.337024227103574,2.38701814896887
"22",5.148964994,3.11883447068797,4.53967968119117,-1.80788885115794,-0.27443684570176,0.824175442966349,0.438254930931155,5.07517381523383,0.887891257352457,0.39488062288828,3.04094461637554
"23",2.633320405,3.3826939100976,4.49428513816555,-0.721546655081643,1.16315080980568,-3.91202300542815,-0.986176859338322,5.07517381523383,-1.6094379124341,0.494093621272413,2.66611647772926
"24",4.473521717,3.51333488159901,4.5284727533042,1.68824909285839,3.52636052461616,-3.91202300542815,-0.0758017134162818,5.01063529409626,1.15530763234465,0.50529234336657,2.07944154167984
"25",3.367775129,3.44473568367664,4.58958516806036,-2.1803674602698,-1.6094379124341,1.69744878975681,-0.143870370419702,5.19295685089021,NA,0.389024702205583,2.92149352361846
"26",4.475345674,3.3403852422654,4.59348341088787,-2.55104645229255,-2.30258509299405,-0.127833371509885,-1.02165124753198,4.59511985013459,NA,0.625819172418591,4.24001654210176
"27",3.325637315,3.36695094293356,4.52784649510249,-0.301105092783922,0.405465108108164,-1.14570389620196,0.322083499169113,4.9416424226093,-1.6094379124341,0.262118849740376,2.86128617700107
"28",4.331090421,2.1671089534316,3.11133270684356,-3.64965874096066,-2.50103603171788,-2.12026353620009,-2.84043938914796,3.87120101090789,-1.6094379124341,-1.14745070400161,1.57090142914217
"29",4.483857712,2.14931735659083,3.73545843732839,-3.91202300542815,-1.96611285637283,-2.12026353620009,-3.26754099684948,4.0943445622221,-1.6094379124341,-1.1411795552901,1.68048837230014
"30",4.831920561,2.45444744230329,3.60355982712614,-2.81341071676004,-0.27443684570176,-3.91202300542815,-2.06356819252355,3.98898404656427,-1.6094379124341,-0.701030169837073,1.5408326800911
"31",4.25941499,1.71217498988521,3.50285103538866,-4.13516655674236,-1.6094379124341,-2.20727491318972,-3.6848874328444,3.43398720448515,-2.65926003693278,-1.46546311746683,1.41001821192913
"32",3.970615314,2.26061660817154,3.39356516357493,-3.2188758248682,0.78845736036427,-2.04022082852655,-2.42475272696825,3.43398720448515,-1.6094379124341,-1.14941833336002,1.75423948235294
"33",4.040240303,1.84466812488346,3.8797064039516,-2.64507540194082,-1.07880966137193,-1.34707364796661,-3.19418321227783,5.01063529409626,NA,-1.50911305444488,1.61436515361965
"34",5.207344906,2.2562269690159,3.58379667766078,-1.99510039324608,1.45861502269952,-1.27296567581289,-1.23787435600162,3.3322045101752,-0.967584026261706,-1.15540488707374,1.56804283706771
"35",4.445803143,1.78507048107726,3.54591384171372,-2.15416508787577,-0.328504066972036,-2.30258509299405,-2.40351101158401,3.49650756146648,-1.6094379124341,-1.57501233141911,1.7040187354133
"36",4.585550401,2.39971180372477,3.01172864663859,-3.41124771751566,-0.713349887877465,-3.91202300542815,-1.4784096500277,3.66356164612965,-0.162518929497775,-0.899406574858664,1.83244305417015
"37",4.922303562,2.36743606531366,4.22672410422132,0.0237165266173161,-0.544727175441672,-0.358104536748327,-2.10373423424888,5.13579843705026,NA,-0.834201657898641,1.74708492426731
"38",5.437905381,2.16332302566054,3.44876816777161,-2.7646205525906,-1.20397280432594,-3.91202300542815,-2.21640739675299,3.52636052461616,-1.6094379124341,-1.50983695121262,1.70798738551293
"39",3.758538763,2.14253370484582,3.79548460489202,-2.79688141480883,-2.04022082852655,-1.77195684193188,-2.73954086819358,4.70048036579242,NA,-1.05529995761157,1.7995801412275
"40",4.813530717,2.36930872503695,3.64831784235781,-2.43041846450393,-4.71053070164592,-3.91202300542815,-2.36233509739982,3.58351893845611,1.45628673293993,-0.606888753632748,1.50165446384352
"41",5.093373265,2.5583894265478,3.7181098286426,-2.09557092360972,0.53062825106217,-0.62548853208613,-2.04022082852655,4.78749174278205,-0.305846043079452,-0.291583004536731,1.62087130142853
"42",5.09816638,2.18346366208618,4.23098139463991,-3.01593498087151,-1.51412773262978,-0.544727175441672,-2.35282630943079,5.19295685089021,NA,-0.882519938747,-0.510825623765991
"43",4.276705799,2.39789527279837,3.60465218879526,-2.31263542884755,-3.07911388249304,-1.83258146374831,-2.37408109469912,3.68887945411394,NA,-0.799512645454589,1.76162546659048
"44",3.596724992,2.2213750375685,3.68100132801072,-2.90042209374967,-2.99573227355399,-1.66073120682165,-3.15355635874756,4.70048036579242,-1.6094379124341,-0.897846870419576,1.6345987080926
"45",5.377121943,2.74791173452734,3.71520271208894,-2.07944154167984,1.64865862558738,-3.91202300542815,-1.24827306322252,4.11087386417331,0.649717622632609,-0.261364764134408,1.5247878907039
"46",4.099308405,2.24633215144325,3.50685784233198,-4.50986000618377,-2.20727491318972,-2.40794560865187,-2.57439381628954,3.76120011569356,-1.56064774826467,-0.806035962638563,1.58515567063012
